Scan Type,Description,Selected,Lock Edit,Vertex Count,Vertex List,Preablation Settings,Ablation Settings,Data
Spot,TB-2,1,0,1,"9094.50,16817.50,16131.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TB-3,1,0,1,"9012.00,16898.00,16131.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TB-4,1,0,1,"8895.50,16639.00,16131.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TB-5,1,0,1,"8878.50,16526.50,16131.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TB-6,1,0,1,"8850.00,16445.50,16131.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TB-7,1,0,1,"8939.00,16306.00,16131.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TB-8,1,0,1,"9000.00,16260.00,16131.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TB-9,1,0,1,"8417.50,16426.00,16131.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TB-10,1,0,1,"8634.00,16454.00,16131.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TB-11,1,0,1,"8547.50,16652.50,16131.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TB-12,1,0,1,"8686.50,16179.50,16131.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TA-1,1,0,1,"14350.00,16613.00,16151.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TA-2,1,0,1,"14390.00,16652.50,16151.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TA-3,1,0,1,"14314.50,16676.50,16151.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TA-4,1,0,1,"14500.50,16695.50,16151.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TA-5,1,0,1,"14369.00,16694.00,16151.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,MT5,1,0,1,"45712.50,49222.50,16183.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,R335,1,0,1,"45447.50,45802.50,16187.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,SLF5,1,0,1,"38299.50,49037.50,16187.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,TEM5,1,0,1,"39549.50,53869.50,16179.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,FC-15,1,0,1,"43605.00,55158.00,16183.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,915005,1,0,1,"50614.00,56081.00,16187.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,PLES5,1,0,1,"51875.00,48752.50,16195.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-A,1,0,1,"14175.00,17750.00,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-B,1,0,1,"14209.00,17690.50,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-C,1,0,1,"14238.00,17624.00,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-D,1,0,1,"13539.50,17628.00,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-E,1,0,1,"13522.00,17593.00,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-F,1,0,1,"13463.00,17597.00,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-G,1,0,1,"13582.50,17615.63,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-H,1,0,1,"13303.50,17564.00,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-I,1,0,1,"13236.00,17549.50,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-J,1,0,1,"13101.50,17427.50,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-K,1,0,1,"13027.50,17421.00,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-L,1,0,1,"13398.00,17268.00,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-M,1,0,1,"13333.50,17272.50,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-N,1,0,1,"13959.00,17434.50,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
Spot,M14-O,1,0,1,"13936.00,17467.00,16147.00",Dosage=1;DwellTime=1.00;LineSpacing=100.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=7.00;ScanSpeed=5.00;PassEnabled=0;ShotCount=10;SpotSpacing=100.00;Laser.SpotSize=15�m Circle;Laser.SpotRotation=0.00,Dosage=0;DwellTime=1.00;LineSpacing=0.00;Laser.Output=100.00;Laser.Fluence=10.59;LineScanMode=1;PassCount=1;Laser.RepRate=8.00;ScanSpeed=0.00;PassEnabled=1;ShotCount=520;SpotSpacing=0.00;Laser.SpotSize=40�m Circle;Laser.SpotRotation=0.00,
